location	index	char_normalized_location	char_normalized	char_valid?_location	char_normalization_score_location	word_normalized_location	word_normalized	word_valid?_location	word_normalization_score_location	phrase_normalized_location	phrase_normalized	phrase_valid?_location	phrase_normalization_score_location	overall_normalization_score_location	normalized_location	normalized	curator_review
Eisenberg et al. J Virol 1984;49:265-268.	413	eisenberg et al. j virol 1984;49:265-268.	Y	pass	3	eisenberg et al. j virol 1984;49:265-268.	N	pass	0	['1984', '49', '265', '268']	Y	fail	41	41	265	N	
Eisenberg et al. J Virol 1984;49:265-268.	413	eisenberg et al. j virol 1984;49:265-268.	Y	pass	3	eisenberg et al. j virol 1984;49:265-268.	N	pass	0	['1984', '49', '265', '268']	Y	fail	41	41	268	N	
EMBO Journal 1988;7:819 - 824.	415	embo journal 1988;7:819 - 824.	Y	pass	5	embo journal 1988;7:819 - 824.	N	pass	0	['1988', '7', '819', '824']	Y	fail	29	29	1988	N	
EMBO Journal 1988;7:819 - 824.	415	embo journal 1988;7:819 - 824.	Y	pass	5	embo journal 1988;7:819 - 824.	N	pass	0	['1988', '7', '819', '824']	Y	fail	29	29	7	N	
EMBO Journal 1988;7:819 - 824.	415	embo journal 1988;7:819 - 824.	Y	pass	5	embo journal 1988;7:819 - 824.	N	pass	0	['1988', '7', '819', '824']	Y	fail	29	29	819	N	
EMBO Journal 1988;7:819 - 824.	415	embo journal 1988;7:819 - 824.	Y	pass	5	embo journal 1988;7:819 - 824.	N	pass	0	['1988', '7', '819', '824']	Y	fail	29	29	824	N	
Estrada et at 1992	422	estrada et at 1992	Y	pass	1	estrada et at 1992	N	pass	0	['1992']	Y	fail	18	18	1992	N	
Etlingr et al. Science 1990;249:423-25.	424	etlingr et al. science 1990;249:423-25.	Y	pass	2	etlingr et al. science 1990;249:423-25.	N	pass	0	['1990', '249', '423', '25']	Y	fail	39	39	1990	N	
Etlingr et al. Science 1990;249:423-25.	424	etlingr et al. science 1990;249:423-25.	Y	pass	2	etlingr et al. science 1990;249:423-25.	N	pass	0	['1990', '249', '423', '25']	Y	fail	39	39	249	N	
Etlingr et al. Science 1990;249:423-25.	424	etlingr et al. science 1990;249:423-25.	Y	pass	2	etlingr et al. science 1990;249:423-25.	N	pass	0	['1990', '249', '423', '25']	Y	fail	39	39	423	N	
Etlingr et al. Science 1990;249:423-25.	424	etlingr et al. science 1990;249:423-25.	Y	pass	2	etlingr et al. science 1990;249:423-25.	N	pass	0	['1990', '249', '423', '25']	Y	fail	39	39	25	N	
Extended Data TableÂ 1 and Extended Data Figure 6	560	extended data tableâ 1 and extended data figure 6	Y	fail	7	extended data tableâ 1 and extended data figure 6	N	pass	0	['extended data table 1', 'extended data figure 6']	Y	pass	49	49	extended data table 1	Y	
Extended Data TableÂ 1 and Extended Data Figure 6	560	extended data tableâ 1 and extended data figure 6	Y	fail	7	extended data tableâ 1 and extended data figure 6	N	pass	0	['extended data table 1', 'extended data figure 6']	Y	pass	49	49	extended data figure 6	Y	
Extended Data TableÂ 1 and Extended Data Figures 3, 5, and 8	561	extended data tableâ 1 and extended data figures 3, 5, and 8	Y	fail	7	extended data tableâ 1 and extended data figure 3, 5, and 8	Y	pass	1	['extended data table 1', 'extended data figure 3', 'extended data figure 5', 'extended data figure 8']	Y	pass	59	60	extended data table 1	Y	
Extended Data TableÂ 1 and Extended Data Figures 3, 5, and 8	561	extended data tableâ 1 and extended data figures 3, 5, and 8	Y	fail	7	extended data tableâ 1 and extended data figure 3, 5, and 8	Y	pass	1	['extended data table 1', 'extended data figure 3', 'extended data figure 5', 'extended data figure 8']	Y	pass	59	60	extended data figure 3	Y	
Extended Data TableÂ 1 and Extended Data Figures 3, 5, and 8	561	extended data tableâ 1 and extended data figures 3, 5, and 8	Y	fail	7	extended data tableâ 1 and extended data figure 3, 5, and 8	Y	pass	1	['extended data table 1', 'extended data figure 3', 'extended data figure 5', 'extended data figure 8']	Y	pass	59	60	extended data figure 5	Y	
Extended Data TableÂ 1 and Extended Data Figures 3, 5, and 8	561	extended data tableâ 1 and extended data figures 3, 5, and 8	Y	fail	7	extended data tableâ 1 and extended data figure 3, 5, and 8	Y	pass	1	['extended data table 1', 'extended data figure 3', 'extended data figure 5', 'extended data figure 8']	Y	pass	59	60	extended data figure 8	Y	
Fgiure 9	569	fgiure 9	Y	pass	1	fgiure 9	N	pass	0	['9']	Y	fail	7	7	9	N	
Fgiures 1, 2, 3A and Table 2	570	fgiures 1, 2, 3a and table 2	Y	pass	3	fgiures 1, 2, 3a and table 2	N	pass	0	['1', '2', '3a', 'table 2']	Y	fail	26	26	1	N	
Fgiures 1, 2, 3A and Table 2	570	fgiures 1, 2, 3a and table 2	Y	pass	3	fgiures 1, 2, 3a and table 2	N	pass	0	['1', '2', '3a', 'table 2']	Y	fail	26	26	2	N	
Fgiures 1, 2, 3A and Table 2	570	fgiures 1, 2, 3a and table 2	Y	pass	3	fgiures 1, 2, 3a and table 2	N	pass	0	['1', '2', '3a', 'table 2']	Y	fail	26	26	3a	N	
Fgiures 1, 2, 3A and Table 2	570	fgiures 1, 2, 3a and table 2	Y	pass	3	fgiures 1, 2, 3a and table 2	N	pass	0	['1', '2', '3a', 'table 2']	Y	fail	26	26	table 2	Y	
Fgiures 1, 2, 3A, and Table 2	571	fgiures 1, 2, 3a, and table 2	Y	pass	3	fgiures 1, 2, 3a, and table 2	N	pass	0	['1', '2', '3a', 'table 2']	Y	fail	27	27	1	N	
Fgiures 1, 2, 3A, and Table 2	571	fgiures 1, 2, 3a, and table 2	Y	pass	3	fgiures 1, 2, 3a, and table 2	N	pass	0	['1', '2', '3a', 'table 2']	Y	fail	27	27	2	N	
Fgiures 1, 2, 3A, and Table 2	571	fgiures 1, 2, 3a, and table 2	Y	pass	3	fgiures 1, 2, 3a, and table 2	N	pass	0	['1', '2', '3a', 'table 2']	Y	fail	27	27	3a	N	
Fgiures 1, 2, 3A, and Table 2	571	fgiures 1, 2, 3a, and table 2	Y	pass	3	fgiures 1, 2, 3a, and table 2	N	pass	0	['1', '2', '3a', 'table 2']	Y	fail	27	27	table 2	Y	
Fgiures 1, 2, and 3A	572	fgiures 1, 2, and 3a	Y	pass	2	fgiures 1, 2, and 3a	N	pass	0	['1', '2', '3a']	Y	fail	18	18	1	N	
Fgiures 1, 2, and 3A	572	fgiures 1, 2, and 3a	Y	pass	2	fgiures 1, 2, and 3a	N	pass	0	['1', '2', '3a']	Y	fail	18	18	2	N	
Fgiures 1, 2, and 3A	572	fgiures 1, 2, and 3a	Y	pass	2	fgiures 1, 2, and 3a	N	pass	0	['1', '2', '3a']	Y	fail	18	18	3a	N	
Fgure 1	573	fgure 1	Y	pass	1	fgure 1	N	pass	0	['1']	Y	fail	6	6	1	N	
Fgure 3	574	fgure 3	Y	pass	1	fgure 3	N	pass	0	['3']	Y	fail	6	6	3	N	
Fgure 4	575	fgure 4	Y	pass	1	fgure 4	N	pass	0	['4']	Y	fail	6	6	4	N	
Figees 1, 2, 3; Table 1	710	figees 1, 2, 3; table 1	Y	pass	2	figees 1, 2, 3; table 1	N	pass	0	['1', '2', '3', 'table 1']	Y	fail	20	20	1	N	
Figees 1, 2, 3; Table 1	710	figees 1, 2, 3; table 1	Y	pass	2	figees 1, 2, 3; table 1	N	pass	0	['1', '2', '3', 'table 1']	Y	fail	20	20	2	N	
Figees 1, 2, 3; Table 1	710	figees 1, 2, 3; table 1	Y	pass	2	figees 1, 2, 3; table 1	N	pass	0	['1', '2', '3', 'table 1']	Y	fail	20	20	3	N	
Figees 1, 2, 3; Table 1	710	figees 1, 2, 3; table 1	Y	pass	2	figees 1, 2, 3; table 1	N	pass	0	['1', '2', '3', 'table 1']	Y	fail	20	20	table 1	Y	
Figire 1	712	figire 1	Y	pass	1	figire 1	N	pass	0	['1']	Y	fail	7	7	1	N	
Figire 1, Extended Data Figures 2 and 5	713	figire 1, extended data figures 2 and 5	Y	pass	4	figire 1, extended data figure 2 and 5	Y	pass	1	['1', 'extended data figure 2', 'extended data figure 5']	Y	fail	37	38	1	N	
Figire 1, Extended Data Figures 2 and 5	713	figire 1, extended data figures 2 and 5	Y	pass	4	figire 1, extended data figure 2 and 5	Y	pass	1	['1', 'extended data figure 2', 'extended data figure 5']	Y	fail	37	38	extended data figure 2	Y	
Figire 1, Extended Data Figures 2 and 5	713	figire 1, extended data figures 2 and 5	Y	pass	4	figire 1, extended data figure 2 and 5	Y	pass	1	['1', 'extended data figure 2', 'extended data figure 5']	Y	fail	37	38	extended data figure 5	Y	
Figires 1, 2, 3, S2, Table 1 and PDB 5JWE	714	figires 1, 2, 3, s2, table 1 and pdb 5jwe	Y	pass	9	figires 1, 2, 3, s2, table 1 and pdb 5jwe	N	pass	0	['1', '2', '3', 's2', 'table 1', 'pdb 5jwe']	Y	fail	38	38	1	N	
Figires 1, 2, 3, S2, Table 1 and PDB 5JWE	714	figires 1, 2, 3, s2, table 1 and pdb 5jwe	Y	pass	9	figires 1, 2, 3, s2, table 1 and pdb 5jwe	N	pass	0	['1', '2', '3', 's2', 'table 1', 'pdb 5jwe']	Y	fail	38	38	2	N	
Figires 1, 2, 3, S2, Table 1 and PDB 5JWE	714	figires 1, 2, 3, s2, table 1 and pdb 5jwe	Y	pass	9	figires 1, 2, 3, s2, table 1 and pdb 5jwe	N	pass	0	['1', '2', '3', 's2', 'table 1', 'pdb 5jwe']	Y	fail	38	38	3	N	
Figires 1, 2, 3, S2, Table 1 and PDB 5JWE	714	figires 1, 2, 3, s2, table 1 and pdb 5jwe	Y	pass	9	figires 1, 2, 3, s2, table 1 and pdb 5jwe	N	pass	0	['1', '2', '3', 's2', 'table 1', 'pdb 5jwe']	Y	fail	38	38	s2	N	
Figires 1, 2, 3, S2, Table 1 and PDB 5JWE	714	figires 1, 2, 3, s2, table 1 and pdb 5jwe	Y	pass	9	figires 1, 2, 3, s2, table 1 and pdb 5jwe	N	pass	0	['1', '2', '3', 's2', 'table 1', 'pdb 5jwe']	Y	fail	38	38	table 1	Y	
Figires 1, 2, 3, S2, Table 1 and PDB 5JWE	714	figires 1, 2, 3, s2, table 1 and pdb 5jwe	Y	pass	9	figires 1, 2, 3, s2, table 1 and pdb 5jwe	N	pass	0	['1', '2', '3', 's2', 'table 1', 'pdb 5jwe']	Y	fail	38	38	pdb 5jwe	Y	
Figrues 2 and 3, Table 1	722	figrues 2 and 3, table 1	Y	pass	2	figrues 2 and 3, table 1	N	pass	0	['2', '3', 'table 1']	Y	fail	22	22	2	N	
Figrues 2 and 3, Table 1	722	figrues 2 and 3, table 1	Y	pass	2	figrues 2 and 3, table 1	N	pass	0	['2', '3', 'table 1']	Y	fail	22	22	3	N	
Figrues 2 and 3, Table 1	722	figrues 2 and 3, table 1	Y	pass	2	figrues 2 and 3, table 1	N	pass	0	['2', '3', 'table 1']	Y	fail	22	22	table 1	Y	
Figrues 4 and 5, Table 2	725	figrues 4 and 5, table 2	Y	pass	2	figrues 4 and 5, table 2	N	pass	0	['4', '5', 'table 2']	Y	fail	22	22	4	N	
Figrues 4 and 5, Table 2	725	figrues 4 and 5, table 2	Y	pass	2	figrues 4 and 5, table 2	N	pass	0	['4', '5', 'table 2']	Y	fail	22	22	5	N	
Figrues 4 and 5, Table 2	725	figrues 4 and 5, table 2	Y	pass	2	figrues 4 and 5, table 2	N	pass	0	['4', '5', 'table 2']	Y	fail	22	22	table 2	Y	
Figrure 2	726	figrure 2	Y	pass	1	figrure 2	N	pass	0	['2']	Y	fail	8	8	2	N	
Figue 1	727	figue 1	Y	pass	1	figue 1	N	pass	0	['1']	Y	fail	6	6	1	N	
Figue 2	728	figue 2	Y	pass	1	figue 2	N	pass	0	['2']	Y	fail	6	6	2	N	
Figue 2, Supplementary Figures 1 and 2 and Supplementary Table 1	729	figue 2, supplementary figures 1 and 2 and supplementary table 1	Y	pass	5	figue 2, supplemental figure 1 and 2 and supplemental table 1	Y	pass	5	['2', 'supplemental figure 1', 'supplemental figure 2', 'supplemental table 1']	Y	fail	60	63	2	N	
Figue 2, Supplementary Figures 1 and 2 and Supplementary Table 1	729	figue 2, supplementary figures 1 and 2 and supplementary table 1	Y	pass	5	figue 2, supplemental figure 1 and 2 and supplemental table 1	Y	pass	5	['2', 'supplemental figure 1', 'supplemental figure 2', 'supplemental table 1']	Y	fail	60	63	supplemental figure 1	Y	
Figue 2, Supplementary Figures 1 and 2 and Supplementary Table 1	729	figue 2, supplementary figures 1 and 2 and supplementary table 1	Y	pass	5	figue 2, supplemental figure 1 and 2 and supplemental table 1	Y	pass	5	['2', 'supplemental figure 1', 'supplemental figure 2', 'supplemental table 1']	Y	fail	60	63	supplemental figure 2	Y	
Figue 2, Supplementary Figures 1 and 2 and Supplementary Table 1	729	figue 2, supplementary figures 1 and 2 and supplementary table 1	Y	pass	5	figue 2, supplemental figure 1 and 2 and supplemental table 1	Y	pass	5	['2', 'supplemental figure 1', 'supplemental figure 2', 'supplemental table 1']	Y	fail	60	63	supplemental table 1	Y	
Figue 3	730	figue 3	Y	pass	1	figue 3	N	pass	0	['3']	Y	fail	6	6	3	N	
Figuer 2	732	figuer 2	Y	pass	1	figuer 2	N	pass	0	['2']	Y	fail	7	7	2	N	
Figuer 3	733	figuer 3	Y	pass	1	figuer 3	N	pass	0	['3']	Y	fail	7	7	3	N	
Figues 2, S1	734	figues 2, s1	Y	pass	2	figues 2, s1	N	pass	0	['2', 's1']	Y	fail	11	11	2	N	
Figues 2, S1	734	figues 2, s1	Y	pass	2	figues 2, s1	N	pass	0	['2', 's1']	Y	fail	11	11	s1	N	
Figues 5 and S5	735	figues 5 and s5	Y	pass	2	figues 5 and s5	N	pass	0	['5', 's5']	Y	fail	14	14	5	N	
Figues 5 and S5	735	figues 5 and s5	Y	pass	2	figues 5 and s5	N	pass	0	['5', 's5']	Y	fail	14	14	s5	N	
Figues 6 and S9	736	figues 6 and s9	Y	pass	2	figues 6 and s9	N	pass	0	['6', 's9']	Y	fail	14	14	6	N	
Figues 6 and S9	736	figues 6 and s9	Y	pass	2	figues 6 and s9	N	pass	0	['6', 's9']	Y	fail	14	14	s9	N	
Figuire 4	738	figuire 4	Y	pass	1	figuire 4	N	pass	0	['4']	Y	fail	8	8	4	N	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HD8	844	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd8	Y	fail	7	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd8	N	pass	0	['figure 1', 'figure 1', 'pdb 6hd8']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HD8	844	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd8	Y	fail	7	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd8	N	pass	0	['figure 1', 'figure 1', 'pdb 6hd8']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HD8	844	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd8	Y	fail	7	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd8	N	pass	0	['figure 1', 'figure 1', 'pdb 6hd8']	Y	pass	56	56	pdb 6hd8	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HD9	845	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd9	Y	fail	7	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd9	N	pass	0	['figure 1', 'figure 1', 'pdb 6hd9']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HD9	845	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd9	Y	fail	7	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd9	N	pass	0	['figure 1', 'figure 1', 'pdb 6hd9']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HD9	845	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd9	Y	fail	7	figure 1 and figure 1â€”figure supplement 1 and pdb 6hd9	N	pass	0	['figure 1', 'figure 1', 'pdb 6hd9']	Y	pass	56	56	pdb 6hd9	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HDA	846	figure 1 and figure 1â€”figure supplement 1 and pdb 6hda	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6hda	N	pass	0	['figure 1', 'figure 1', 'pdb 6hda']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HDA	846	figure 1 and figure 1â€”figure supplement 1 and pdb 6hda	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6hda	N	pass	0	['figure 1', 'figure 1', 'pdb 6hda']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HDA	846	figure 1 and figure 1â€”figure supplement 1 and pdb 6hda	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6hda	N	pass	0	['figure 1', 'figure 1', 'pdb 6hda']	Y	pass	56	56	pdb 6hda	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HDB	847	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdb	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdb	N	pass	0	['figure 1', 'figure 1', 'pdb 6hdb']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HDB	847	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdb	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdb	N	pass	0	['figure 1', 'figure 1', 'pdb 6hdb']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HDB	847	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdb	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdb	N	pass	0	['figure 1', 'figure 1', 'pdb 6hdb']	Y	pass	56	56	pdb 6hdb	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HDC	848	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdc	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdc	N	pass	0	['figure 1', 'figure 1', 'pdb 6hdc']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HDC	848	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdc	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdc	N	pass	0	['figure 1', 'figure 1', 'pdb 6hdc']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6HDC	848	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdc	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6hdc	N	pass	0	['figure 1', 'figure 1', 'pdb 6hdc']	Y	pass	56	56	pdb 6hdc	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6SWR	849	figure 1 and figure 1â€”figure supplement 1 and pdb 6swr	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6swr	N	pass	0	['figure 1', 'figure 1', 'pdb 6swr']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6SWR	849	figure 1 and figure 1â€”figure supplement 1 and pdb 6swr	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6swr	N	pass	0	['figure 1', 'figure 1', 'pdb 6swr']	Y	pass	56	56	figure 1	Y	
Figure 1 and Figure 1â€”figure supplement 1 and PDB 6SWR	849	figure 1 and figure 1â€”figure supplement 1 and pdb 6swr	Y	fail	8	figure 1 and figure 1â€”figure supplement 1 and pdb 6swr	N	pass	0	['figure 1', 'figure 1', 'pdb 6swr']	Y	pass	56	56	pdb 6swr	Y	
Figure 1, Extended Data TableÂ 1, Extended Data FigureÂ 3 and PDB 6W4S	1413	figure 1, extended data tableâ 1, extended data figureâ 3 and pdb 6w4s	Y	fail	14	figure 1, extended data tableâ 1, extended data figureâ 3 and pdb 6w4s	N	pass	0	['figure 1', 'extended data table 1', 'extended data figure 3', 'pdb 6w4s']	Y	pass	70	70	figure 1	Y	
Figure 1, Extended Data TableÂ 1, Extended Data FigureÂ 3 and PDB 6W4S	1413	figure 1, extended data tableâ 1, extended data figureâ 3 and pdb 6w4s	Y	fail	14	figure 1, extended data tableâ 1, extended data figureâ 3 and pdb 6w4s	N	pass	0	['figure 1', 'extended data table 1', 'extended data figure 3', 'pdb 6w4s']	Y	pass	70	70	extended data table 1	Y	
Figure 1, Extended Data TableÂ 1, Extended Data FigureÂ 3 and PDB 6W4S	1413	figure 1, extended data tableâ 1, extended data figureâ 3 and pdb 6w4s	Y	fail	14	figure 1, extended data tableâ 1, extended data figureâ 3 and pdb 6w4s	N	pass	0	['figure 1', 'extended data table 1', 'extended data figure 3', 'pdb 6w4s']	Y	pass	70	70	extended data figure 3	Y	
Figure 1, Extended Data TableÂ 1, Extended Data FigureÂ 3 and PDB 6W4S	1413	figure 1, extended data tableâ 1, extended data figureâ 3 and pdb 6w4s	Y	fail	14	figure 1, extended data tableâ 1, extended data figureâ 3 and pdb 6w4s	N	pass	0	['figure 1', 'extended data table 1', 'extended data figure 3', 'pdb 6w4s']	Y	pass	70	70	pdb 6w4s	Y	
Figure 1, Extended Data TableÂ 1, Extended Data FigureÂ 4 and PDB 6WBV	1414	figure 1, extended data tableâ 1, extended data figureâ 4 and pdb 6wbv	Y	fail	15	figure 1, extended data tableâ 1, extended data figureâ 4 and pdb 6wbv	N	pass	0	['figure 1', 'extended data table 1', 'extended data figure 4', 'pdb 6wbv']	Y	pass	70	70	figure 1	Y	
Figure 1, Extended Data TableÂ 1, Extended Data FigureÂ 4 and PDB 6WBV	1414	figure 1, extended data tableâ 1, extended data figureâ 4 and pdb 6wbv	Y	fail	15	figure 1, extended data tableâ 1, extended data figureâ 4 and pdb 6wbv	N	pass	0	['figure 1', 'extended data table 1', 'extended data figure 4', 'pdb 6wbv']	Y	pass	70	70	extended data table 1	Y	
Figure 1, Extended Data TableÂ 1, Extended Data FigureÂ 4 and PDB 6WBV	1414	figure 1, extended data tableâ 1, extended data figureâ 4 and pdb 6wbv	Y	fail	15	figure 1, extended data tableâ 1, extended data figureâ 4 and pdb 6wbv	N	pass	0	['figure 1', 'extended data table 1', 'extended data figure 4', 'pdb 6wbv']	Y	pass	70	70	extended data figure 4	Y	
Figure 1, Extended Data TableÂ 1, Extended Data FigureÂ 4 and PDB 6WBV	1414	figure 1, extended data tableâ 1, extended data figureâ 4 and pdb 6wbv	Y	fail	15	figure 1, extended data tableâ 1, extended data figureâ 4 and pdb 6wbv	N	pass	0	['figure 1', 'extended data table 1', 'extended data figure 4', 'pdb 6wbv']	Y	pass	70	70	pdb 6wbv	Y	
Figure 3 and Extended Data TableÂ 1	3865	figure 3 and extended data tableâ 1	Y	fail	5	figure 3 and extended data tableâ 1	N	pass	0	['figure 3', 'extended data table 1']	Y	pass	35	35	figure 3	Y	
Figure 3 and Extended Data TableÂ 1	3865	figure 3 and extended data tableâ 1	Y	fail	5	figure 3 and extended data tableâ 1	N	pass	0	['figure 3', 'extended data table 1']	Y	pass	35	35	extended data table 1	Y	
Figure 6, Figure 6â€”figure supplement 1	6692	figure 6, figure 6â€”figure supplement 1	Y	fail	2	figure 6, figure 6â€”figure supplement 1	N	pass	0	['figure 6', 'figure 1']	Y	pass	40	40	figure 6	Y	
Figure 6, Figure 6â€”figure supplement 1	6692	figure 6, figure 6â€”figure supplement 1	Y	fail	2	figure 6, figure 6â€”figure supplement 1	N	pass	0	['figure 6', 'figure 1']	Y	pass	40	40	figure 1	Y	
Figure 6â€”figure supplement 1	6858	figure 6â€”figure supplement 1	Y	fail	1	figure 6â€”figure supplement 1	N	pass	0	['figure 1']	Y	pass	30	30	figure 1	Y	
FiguresÂ 4, 6, S3, S5, Table S2 and PDB 7M30	16774	figuresâ 4, 6, s3, s5, table s2 and pdb 7m30	Y	fail	10	figuresâ 4, 6, s3, s5, table s2 and pdb 7m30	N	pass	0	['figure 4', 'figure 6', 'figure s3', 'figure s5', 'table s2', 'pdb 7m30']	Y	pass	44	44	figure 4	Y	
FiguresÂ 4, 6, S3, S5, Table S2 and PDB 7M30	16774	figuresâ 4, 6, s3, s5, table s2 and pdb 7m30	Y	fail	10	figuresâ 4, 6, s3, s5, table s2 and pdb 7m30	N	pass	0	['figure 4', 'figure 6', 'figure s3', 'figure s5', 'table s2', 'pdb 7m30']	Y	pass	44	44	figure 6	Y	
FiguresÂ 4, 6, S3, S5, Table S2 and PDB 7M30	16774	figuresâ 4, 6, s3, s5, table s2 and pdb 7m30	Y	fail	10	figuresâ 4, 6, s3, s5, table s2 and pdb 7m30	N	pass	0	['figure 4', 'figure 6', 'figure s3', 'figure s5', 'table s2', 'pdb 7m30']	Y	pass	44	44	figure s3	Y	
FiguresÂ 4, 6, S3, S5, Table S2 and PDB 7M30	16774	figuresâ 4, 6, s3, s5, table s2 and pdb 7m30	Y	fail	10	figuresâ 4, 6, s3, s5, table s2 and pdb 7m30	N	pass	0	['figure 4', 'figure 6', 'figure s3', 'figure s5', 'table s2', 'pdb 7m30']	Y	pass	44	44	figure s5	Y	
